ID,SumLoad,NormLoad,AvgLoad,NormRatio,Country,State,SiteName
727855_TMY2,"[955.54753685 816.82589926 807.29587649 728.36549053 682.77839986
 594.38657218 675.40696683 616.16560497 668.36576981 752.92304708
 816.75551836 928.00998355]","[1.         0.85482497 0.84485161 0.76224935 0.71454153 0.62203768
 0.70682718 0.64482988 0.69945842 0.78794934 0.85475132 0.97118139]","[1.28433809 1.21551473 1.0850751  1.01161874 0.9177129  0.82553691
 0.90780506 0.82817958 0.92828579 1.01199334 1.13438266 1.24732525]",955.5475368476775,USA,WA,Spokane
724880_TMY2,"[929.49657414 804.25082375 797.95574473 716.45288622 682.64949645
 595.26457676 680.2653897  642.30842925 655.96258084 743.5080931
 791.38859061 921.29208914]","[1.         0.86525421 0.85848164 0.77079669 0.73442928 0.64041611
 0.73186433 0.69102829 0.70571813 0.79990407 0.85141636 0.9911732 ]","[1.24932335 1.19680182 1.07252116 0.99507345 0.91753965 0.82675636
 0.9143352  0.86331778 0.91105914 0.99933883 1.09915082 1.23829582]",929.4965741352047,USA,NV,Reno
722400_TMY2,"[1944.43979637 1471.36451761 1295.21683852  898.03218867 1103.42517278
 1220.33283731 1343.41429128 1308.95699887 1225.06101393 1050.76917397
  929.79197197 1428.75423438]","[1.         0.75670356 0.66611311 0.46184623 0.56747716 0.62760125
 0.69090043 0.67317949 0.63003288 0.54039687 0.47817987 0.73478965]","[2.61349435 2.18953053 1.74088285 1.24726693 1.48309835 1.69490672
 1.80566437 1.7593508  1.70147363 1.41232416 1.29137774 1.92036859]",1944.4397963673932,USA,LA,Lake Charles
724390_TMY2,"[975.61951999 845.75666134 809.795794   702.11214031 654.04921326
 604.69293182 738.09789942 727.88549339 730.53560411 727.54750907
 786.81600884 937.798133  ]","[1.         0.8668919  0.83003238 0.71965774 0.67039373 0.61980405
 0.75654278 0.74607516 0.7487915  0.74572873 0.80647834 0.96123347]","[1.31131656 1.25856646 1.08843521 0.97515575 0.8790984  0.83985129
 0.99206707 0.97834072 1.01463278 0.97788644 1.09280001 1.26048136]",975.6195199926784,USA,IL,Springfield
726390_TMY2,"[989.15931156 869.33329275 851.86522026 749.84397542 692.04794284
 593.73890902 617.61121739 583.78845991 638.8464207  761.55826546
 809.97193602 950.38932258]","[1.         0.87886075 0.86120123 0.75806189 0.69963244 0.60024599
 0.62437993 0.59018649 0.64584786 0.76990456 0.81884882 0.96080511]","[1.3295152  1.29365073 1.14498013 1.04144997 0.93017197 0.82463737
 0.8301226  0.78466191 0.8872867  1.02359982 1.12496102 1.277405  ]",989.1593115608975,USA,MI,Alpena
726360_TMY2,"[975.67068172 855.16341298 832.40666935 734.4277992  673.00959937
 585.48082141 623.52407345 612.46766561 640.13595546 740.32798747
 804.39760542 949.51667375]","[1.         0.87648776 0.85316356 0.75274149 0.68979176 0.60008037
 0.63907227 0.62774016 0.65609838 0.7587888  0.82445606 0.97319382]","[1.31138532 1.2725646  1.11882617 1.02003861 0.90458279 0.81316781
 0.83806999 0.82320923 0.88907772 0.9950645  1.1172189  1.27623209]",975.670681715681,USA,MI,Muskegon
725330_TMY2,"[979.2630497  849.49588938 817.09853596 723.22292892 663.48199443
 583.22556679 679.93455955 637.75354802 648.5682018  739.48133916
 799.02023319 925.58078072]","[1.         0.86748488 0.83440148 0.73853795 0.67753194 0.595576
 0.69433291 0.65125867 0.66230233 0.75514065 0.81594035 0.94518095]","[1.31621378 1.26413079 1.09825072 1.00447629 0.89177687 0.81003551
 0.91389054 0.85719563 0.90078917 0.99392653 1.10975032 1.24406019]",979.2630496973333,USA,IN,Fort Wayne
725190_TMY2,"[966.05514467 852.21409182 835.07388338 736.97456595 675.08746461
 587.62014126 656.04362737 628.39793496 648.61920339 745.01161215
 799.52686469 941.23034198]","[1.         0.88215885 0.86441637 0.76287008 0.69880842 0.6082677
 0.67909542 0.65047833 0.67141012 0.77118953 0.82762032 0.97430291]","[1.29846122 1.26817573 1.12241113 1.02357579 0.90737562 0.81613909
 0.88177907 0.84462088 0.90086    1.00135969 1.11045398 1.26509455]",966.055144666604,USA,NY,Syracuse
724086_TMY2,"[1229.14706201 1079.45670314 1067.43042971  942.31191897  848.77773789
  901.18236758 1162.50105071 1048.85225914  957.86899909  946.82124315
 1006.28185387 1138.68421458]","[1.         0.87821607 0.86843183 0.76663887 0.69054205 0.73317701
 0.94577865 0.85331714 0.77929568 0.77030753 0.81868304 0.92640193]","[1.65207938 1.60633438 1.43471832 1.30876655 1.14083029 1.25164218
 1.56250141 1.40974766 1.33037361 1.2726092  1.39761369 1.53048954]",1229.1470620071157,USA,PA,Philadelphia
726435_TMY2,"[1023.70807768  880.37974631  846.51999382  743.09157266  669.25347204
  592.04607639  633.15364116  631.28826958  632.94724176  758.18949634
  823.44331974  975.41529338]","[1.         0.85999101 0.82691542 0.7258823  0.65375422 0.57833487
 0.61849042 0.61666825 0.6182888  0.74063057 0.80437318 0.95282563]","[1.37595172 1.31008891 1.13779569 1.03207163 0.89953424 0.82228622
 0.85101296 0.84850574 0.87909339 1.0190719  1.14367128 1.31104206]",1023.7080776769296,USA,WI,Eau Claire
702730_TMY2,"[1009.41616014  869.63158871  860.08581832  760.06206132  702.07822679
  604.13680428  612.11320918  580.25930304  667.01447122  799.73997097
  868.37519984  977.73832401]","[1.         0.86151938 0.85206266 0.75297196 0.69552901 0.59850122
 0.60640322 0.57484646 0.66079234 0.79227974 0.86027472 0.96861766]","[1.35674215 1.29409463 1.15602933 1.05564175 0.94365353 0.83907889
 0.82273281 0.77991842 0.92640899 1.07491932 1.20607667 1.31416441]",1009.4161601351042,USA,AK,Anchorage
726776_TMY2,"[988.01340084 846.0174217  868.0225982  746.30928257 703.48558335
 598.56445813 613.75727753 624.96683733 645.42792757 769.04170066
 835.87245341 938.63781862]","[1.         0.85628132 0.87855347 0.75536352 0.71202029 0.60582625
 0.62120339 0.63254895 0.65325827 0.77837173 0.84601328 0.95002539]","[1.327975   1.2589545  1.16669704 1.03654067 0.94554514 0.83133953
 0.82494258 0.84000919 0.89642768 1.0336582  1.16093396 1.26160997]",988.0134008402208,USA,MT,Lewistown
725480_TMY2,"[990.29615023 877.53652057 824.72333513 715.44145339 667.38053984
 582.72093275 645.14391541 645.60284568 633.1406297  738.90898624
 812.67877465 967.4864147 ]","[1.         0.88613545 0.83280475 0.72245202 0.67392016 0.58843098
 0.65146564 0.65192907 0.63934473 0.74614951 0.82064216 0.97696675]","[1.33104321 1.30585792 1.10849911 0.99366869 0.89701685 0.80933463
 0.86712892 0.86774576 0.87936199 0.99315724 1.12872052 1.30038497]",990.2961502272204,USA,IA,Waterloo
724010_TMY2,"[1200.76396859 1049.98289247 1047.42830274  921.07694971  863.29553722
  989.75713205 1229.59966423 1066.37174895 1037.00742035  961.89840629
  993.13084726 1110.64166721]","[0.97654871 0.85392256 0.85184498 0.74908686 0.70209481 0.80494258
 1.         0.86725117 0.84336996 0.78228584 0.80768634 0.90325469]","[1.61393007 1.56247454 1.40783374 1.27927354 1.16034346 1.37466268
 1.65268772 1.43329536 1.44028808 1.2928742  1.3793484  1.49279794]",1229.5996642260877,USA,VA,Richmond
725170_TMY2,"[953.99026332 833.87561577 815.60334663 721.40161822 654.53179606
 580.40919369 668.29691197 665.19959063 634.55536557 730.85301484
 785.75201215 930.40771575]","[1.         0.87409238 0.85493886 0.7561939  0.68609903 0.60840159
 0.70052802 0.69728132 0.66515916 0.76610113 0.82364783 0.9752801 ]","[1.28224498 1.24088633 1.09624106 1.00194669 0.87974704 0.80612388
 0.89824854 0.89408547 0.8813269  0.98232932 1.09132224 1.25054801]",953.9902633191294,USA,PA,Allentown
724280_TMY2,"[945.8856763  835.58293889 809.49038258 702.30871788 657.21190255
 602.06352058 666.86970734 661.02582796 661.03927433 735.14671533
 790.45021881 917.61998913]","[1.         0.88338682 0.8558015  0.74248795 0.69481114 0.6365077
 0.70502147 0.69884326 0.69885747 0.77720462 0.83567205 0.97011723]","[1.27135172 1.24342699 1.08802471 0.97542877 0.88334933 0.83619933
 0.89633025 0.88847558 0.9181101  0.98810042 1.09784753 1.2333602 ]",945.885676298361,USA,OH,Columbus
722010_TMY2,"[ 978.34362636  991.59072079 1097.02753978 1134.47880003 1263.06208951
 1336.88436609 1442.71811936 1486.04011169 1490.12611509 1424.71991641
 1295.64805385 1154.09254619]","[0.65655089 0.6654408  0.73619778 0.76133073 0.84762093 0.89716189
 0.96818525 0.99725795 1.         0.95610694 0.86948886 0.7744932 ]","[1.31497799 1.47558143 1.47449938 1.575665   1.6976641  1.85678384
 1.93913726 1.99736574 2.0696196  1.91494612 1.79951119 1.55119966]",1490.1261150926023,USA,FL,Key West
725460_TMY2,"[996.23651434 846.50883054 813.75468303 713.79315195 656.97737676
 613.26416866 775.15651899 706.78159143 648.34402744 736.26281148
 798.51354592 945.44298079]","[1.         0.84970669 0.81682881 0.71648965 0.65945924 0.6155809
 0.77808483 0.7094516  0.65079328 0.73904419 0.80153009 0.94901458]","[1.33902757 1.25968576 1.09375629 0.99137938 0.88303411 0.85175579
 1.04187704 0.94997526 0.90047782 0.98960055 1.10904659 1.27075669]",996.2365143365989,USA,IA,Des Moines
725130_TMY2,"[973.358114   846.56856346 824.46344398 717.70164954 671.37554616
 588.05641649 638.21022123 660.44017056 631.73039605 741.89199033
 797.13294039 932.17226182]","[1.         0.86974008 0.84702992 0.73734594 0.68975184 0.60415217
 0.65567874 0.67851715 0.64902155 0.76219839 0.81895135 0.95768685]","[1.30827703 1.25977465 1.10814979 0.99680785 0.90238649 0.81674502
 0.85780944 0.8876884  0.87740333 0.99716665 1.10712908 1.25291971]",973.358114003204,USA,PA,Wilkes Barre-Scranton
726980_TMY2,"[820.70996683 700.50139144 694.17415634 633.75788897 601.06176178
 533.89953318 546.95579792 534.15221342 569.68231787 668.67625984
 702.04757327 803.19121863]","[1.         0.85353099 0.84582153 0.77220689 0.73236805 0.65053375
 0.66644225 0.65084163 0.69413354 0.81475343 0.85541495 0.97865415]","[1.10310479 1.04241278 0.93302978 0.88021929 0.80787871 0.74152713
 0.73515564 0.71794652 0.79122544 0.89875841 0.97506607 1.07955809]",820.7099668297016,USA,OR,Portland
722340_TMY2,"[1160.4062477  1021.21738717 1027.09935616  909.78913062  982.64187165
 1121.90576756 1339.13922008 1282.40989996 1160.70857843 1008.94619376
  976.97944878 1095.50667987]","[0.86653145 0.7625924  0.76698475 0.67938353 0.73378619 0.83778128
 1.         0.95763747 0.86675721 0.7534289  0.72955779 0.8180678 ]","[1.55968582 1.51966873 1.38050989 1.26359601 1.3207552  1.55820245
 1.79991831 1.72366922 1.61209525 1.35611048 1.3569159  1.47245521]",1339.1392200847806,USA,MS,Meridian
727970_TMY2,"[814.83858346 702.31158339 706.88140771 649.79380525 619.38355237
 549.84689389 562.06342935 547.69351169 584.90504949 682.00733504
 710.51643456 802.80344073]","[1.         0.86190271 0.86751097 0.79745095 0.76013037 0.67479241
 0.689785   0.6721497  0.71781708 0.83698459 0.87197201 0.98523003]","[1.09521315 1.04510652 0.95010942 0.9024914  0.83250477 0.76367624
 0.7554616  0.73614719 0.81236812 0.91667653 0.98682838 1.07903688]",814.8385834624452,USA,WA,Quillayute
726835_TMY2,"[953.66553697 805.99128257 811.69089976 721.15297405 692.13244572
 599.45504275 626.19908682 613.0293167  642.62373043 750.78349789
 800.23141203 911.43623881]","[1.         0.8451509  0.85112743 0.75619066 0.72576015 0.62857996
 0.65662338 0.64281375 0.67384602 0.7872608  0.83911118 0.95571896]","[1.28180852 1.19939179 1.09098239 1.00160135 0.93028555 0.83257645
 0.84166544 0.82396414 0.89253296 1.0091176  1.11143252 1.22504871]",953.6655369701775,USA,OR,Redmond
725320_TMY2,"[974.02526163 834.0654811  822.69117292 711.38851465 665.49729588
 607.48868939 722.62707657 683.09150823 647.96753032 733.54312223
 796.31561003 949.33250499]","[1.         0.85630785 0.84463022 0.73035941 0.68324439 0.62368884
 0.74189767 0.70130779 0.66524715 0.75310482 0.81755129 0.97464875]","[1.30917374 1.24116887 1.10576771 0.9880396  0.89448561 0.84373429
 0.97127295 0.91813375 0.8999549  0.98594506 1.1059939  1.27598455]",974.0252616273065,USA,IL,Peoria
702190_TMY2,"[1047.19603315  942.12532803  915.49578633  812.96088559  731.15033232
  627.3563574   624.046176    580.25930304  677.49252211  821.52343189
  898.8709747  1041.82157115]","[1.         0.89966472 0.87423535 0.77632159 0.69819815 0.59908206
 0.59592107 0.55410762 0.64695864 0.78449823 0.8583598  0.99486776]","[1.40752155 1.40197221 1.23050509 1.12911234 0.98272894 0.87132827
 0.83877174 0.77991842 0.94096184 1.10419816 1.24843191 1.40029781]",1047.1960331517698,USA,AK,Bethel
725744_TMY2,"[1010.92747305  866.44141214  864.95016189  756.67988096  706.38751817
  603.90257583  611.26770095  591.83150197  656.3912326   765.99094995
  837.28814626  975.06442002]","[1.         0.85707574 0.85560061 0.74850066 0.69875193 0.59737478
 0.60466029 0.58543419 0.64929607 0.75771108 0.8282376  0.9645246 ]","[1.35877349 1.28934734 1.16256742 1.05094428 0.94944559 0.83875358
 0.82159637 0.79547245 0.91165449 1.02955773 1.1629002  1.31057046]",1010.9274730493022,USA,WY,Rock Springs
727450_TMY2,"[1031.85074086  892.76491362  874.68717835  758.62330586  700.35697247
  594.65140045  621.18458599  593.58264105  649.5671615   770.35936072
  844.08630509  997.95047547]","[1.         0.86520742 0.8476877  0.73520644 0.67873864 0.57629595
 0.60201012 0.57526018 0.62951659 0.74658023 0.8180314  0.96714615]","[1.38689616 1.32851922 1.17565481 1.05364348 0.94134002 0.82590472
 0.83492552 0.79782613 0.90217661 1.03542925 1.17234209 1.34133128]",1031.8507408627463,USA,MN,Duluth
726880_TMY2,"[933.78165591 801.72847006 794.36726263 710.34626977 669.73526752
 600.3216879  702.20887049 649.82889261 652.3498726  731.10568194
 791.17463592 910.41604751]","[1.         0.85858237 0.85069915 0.76071988 0.71722898 0.642893
 0.75200542 0.69591096 0.69861072 0.78295143 0.84728012 0.97497744]","[1.25508287 1.19304832 1.06769793 0.98659204 0.90018181 0.83378012
 0.94382913 0.87342593 0.90604149 0.98266893 1.09885366 1.22367748]",933.7816559140754,USA,OR,Pendleton
725020_TMY2,"[1228.50398162 1072.7034867  1072.91319409  946.62337208  869.65281946
  871.62803292 1117.57196647 1081.75039895  913.65866143  953.24796732
 1006.47933682 1136.99966551]","[1.         0.87317868 0.87334938 0.7705497  0.70789581 0.70950363
 0.90970154 0.88054285 0.74371648 0.77594211 0.81927234 0.92551565]","[1.65121503 1.59628495 1.44208763 1.31475468 1.1688882  1.21059449
 1.50211286 1.45396559 1.26897036 1.28124727 1.39788797 1.52822536]",1228.5039816203318,USA,NJ,Newark
722630_TMY2,"[ 780.89162869  669.0986235   647.88202349  618.2261887   783.73080854
  943.75510685 1238.58625195 1114.14880076  939.76344438  756.27243752
  645.42009235  745.96215196]","[0.63047012 0.54021157 0.52308188 0.49913858 0.6327624  0.76196156
 1.         0.89953267 0.7587388  0.61059328 0.52109418 0.60226904]","[1.04958552 0.99568248 0.87080917 0.85864748 1.05340162 1.31077098
 1.66476647 1.49751183 1.30522701 1.01649521 0.89641679 1.0026373 ]",1238.5862519521654,USA,TX,San Angelo
722140_TMY2,"[1634.17361732 1480.41498707 1121.50023732  869.62530569 1082.96328713
 1218.37273706 1276.16039714 1265.18257037 1209.74728142 1102.71600763
  910.23890425 1451.00693092]","[1.         0.90591047 0.68627974 0.53214989 0.66269782 0.74555893
 0.78092094 0.77420328 0.74028076 0.6747851  0.55700257 0.88791479]","[2.19646992 2.20299849 1.50739279 1.20781292 1.45559582 1.69218436
 1.71526935 1.70051421 1.68020456 1.48214517 1.2642207  1.95027813]",1634.1736173221434,USA,FL,Tallahassee
722230_TMY2,"[1767.33526004 1423.23604571 1005.84377223  853.82010963 1056.18868936
 1215.10294746 1322.47039754 1309.24472917 1180.75353142  965.24530591
  901.6174835  1380.97113806]","[1.         0.80530054 0.56913014 0.48311157 0.59761649 0.68753392
 0.74828496 0.74080157 0.66809821 0.54615857 0.51015645 0.78138606]","[2.37545062 2.11791078 1.35194055 1.18586126 1.41960845 1.68764298
 1.77751398 1.75973754 1.63993546 1.29737272 1.2522465  1.856144  ]",1767.3352600432554,USA,AL,Mobile
724640_TMY2,"[950.87894229 811.48022829 788.03895053 710.65786817 652.471494
 604.70697834 766.49945439 690.29105235 636.75749967 728.84098917
 791.35024514 928.35107999]","[1.         0.85340015 0.82874793 0.74736945 0.68617725 0.63594528
 0.80609573 0.72595051 0.66965149 0.76649188 0.83223028 0.97630838]","[1.27806309 1.20755986 1.05919214 0.98702482 0.87697781 0.8398708
 1.0302412  0.92781055 0.88438542 0.97962499 1.09909756 1.24778371]",950.8789422886416,USA,CO,Pueblo
723440_TMY2,"[1190.35014137 1037.48458451 1034.93726291  911.84704023  945.13732728
 1096.14833488 1478.47769778 1316.48961264 1191.18331159  957.00172615
  991.80727679 1115.36329539]","[0.80511877 0.70172488 0.70000194 0.61674724 0.63926384 0.74140336
 1.         0.8904359  0.8056823  0.64728858 0.67083006 0.75439981]","[1.59993299 1.54387587 1.39104471 1.26645422 1.27034587 1.52242824
 1.98720121 1.76947529 1.65442127 1.28629264 1.37751011 1.49914421]",1478.4776977845117,USA,AR,Fort Smith
726917_TMY2,"[787.51879565 683.54484592 692.36360317 630.71520613 611.36677066
 547.5476651  558.03557665 545.77355305 578.6086943  663.11174101
 688.88320451 781.41169345]","[1.         0.86797274 0.87917089 0.80088908 0.77632023 0.69528203
 0.70859969 0.69302924 0.73472366 0.84202656 0.87475145 0.99224513]","[1.058493   1.01717983 0.93059624 0.87599334 0.82172953 0.76048287
 0.75004782 0.7335666  0.80362319 0.89127922 0.95678223 1.05028453]",787.5187956482779,USA,OR,North Bend
726660_TMY2,"[997.60056532 845.47826421 832.83759507 730.36138527 682.3510781
 601.9680823  645.78669029 644.00014174 654.93383063 747.74786332
 820.88867795 941.2185283 ]","[1.         0.84751181 0.83484074 0.73211805 0.68399227 0.60341594
 0.64733994 0.64554909 0.65650908 0.74954635 0.82286308 0.94348235]","[1.34086097 1.25815218 1.11940537 1.01439081 0.91713855 0.83606678
 0.86799286 0.86559159 0.90963032 1.00503745 1.14012316 1.26507867]",997.6005653198644,USA,WY,Sheridan
726050_TMY2,"[983.24538356 851.12535863 836.44832008 727.09783373 672.91014224
 587.06320171 639.15998533 610.24868683 638.86710647 750.59246476
 808.26702397 951.65340154]","[1.         0.86562863 0.8507015  0.73948767 0.68437661 0.59706683
 0.65005135 0.6206474  0.64975348 0.76338265 0.82203999 0.96786969]","[1.32156638 1.26655559 1.12425849 1.0098581  0.90444912 0.81536556
 0.859086   0.82022673 0.88731543 1.00886084 1.12259309 1.27910403]",983.2453835591311,USA,NH,Concord
724699_TMY2,"[944.80834471 822.05706539 818.31814673 723.61078184 678.96670338
 591.7482014  668.10678704 637.91612462 650.34603315 738.73467693
 802.10659942 932.90812677]","[1.         0.87007812 0.86612079 0.76588102 0.71862903 0.6263156
 0.70713472 0.67518045 0.68833646 0.78188839 0.84896223 0.98740462]","[1.26990369 1.2232992  1.09988998 1.00501497 0.91258966 0.8218725
 0.89799299 0.85741415 0.90325838 0.99292295 1.11403694 1.25390877]",944.8083447108377,USA,CO,Boulder
703260_TMY2,"[1006.64737536  901.14161653  873.37457666  782.08447993  724.53536825
  625.07458447  632.02032418  580.25930304  666.04854692  807.54934414
  876.01709987  992.9761376 ]","[1.         0.89519095 0.86760727 0.77692    0.71975091 0.62094692
 0.62784679 0.57642757 0.66165031 0.80221671 0.87023234 0.98641904]","[1.35302067 1.34098455 1.17389056 1.08622844 0.97383786 0.86815915
 0.84948968 0.77991842 0.92506743 1.08541579 1.21669042 1.33464535]",1006.6473753633089,USA,AK,King Salmon
